country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
CAN,ssp126,ipsl-cm6a-lr,0.003576481093202926,-0.001188240490521089,-0.008982302423138785,-0.0006474211571749271,-0.001446948761774007,-0.007631381792754017,0.003355507233856322,-0.0011552578132733144,-0.010765698367958926,-0.003808216206135652,-0.006758819846517236,-0.01059246860165874,-0.0047279375175601004,-0.0066903126123638475,-0.006421428803639774,-0.0074400800018136,0.0018204533871953347
CHN,ssp126,ipsl-cm6a-lr,-0.00021119836297113512,-0.006223022695846314,-0.0017312697251945627,-0.001929563427756283,-0.002674883155563291,-0.0017168381685384434,-0.004202437071399254,-0.001267263848424109,-0.00266510302457349,-0.0029872911126263895,-0.004080664946404726,-0.004244899878812247,-0.0014427119108912935,-0.003235184785587429,-0.0022449200848214945,-0.002677417936991454,-0.0036097829094983306
CMR,ssp126,ipsl-cm6a-lr,-0.000857958248678218,-0.002485393791172567,-0.0007316290963853319,-0.0004957746417771102,-0.00044373303088153466,-0.0002866348676663312,-0.0001111837410146289,-0.00021749008039274588,-0.0001874269733899068,-0.0002603948330698098,-0.00013073681697158048,-6.479981749303052e-05,-0.00016108714712327087,-0.00015366691078055677,-5.139061757647602e-05,-7.62458483769951e-05,-0.00013440953690796784
COL,ssp126,ipsl-cm6a-lr,-0.0009826788508001615,-0.0008152071320539783,-0.0012907471151288653,-0.0006468557333627473,-0.0010583999904032208,-0.001174851202290179,-0.001485856430340174,-0.0004395176723300248,-0.0001629350262881052,-0.0006660362999455668,-0.0010697279819446993,-0.0008508332600062518,-0.0008587143196790738,-0.0003975018673856268,-8.433298104038045e-05,-0.00040481437456710355,-0.000331499498243869
ECU,ssp126,ipsl-cm6a-lr,-0.0017537301559121948,-0.0028321552889126393,-0.0018392962870999894,-0.001686313278313495,-0.0014774063607370736,-0.001600228658355208,-0.0008060003998182633,-0.0006937521039841485,-0.00048674211771656433,-0.0006301324467806202,-0.0007551853209269693,-0.00047052409971498355,-0.0005184352832354747,-0.0005832945114277812,-0.0004781547467596599,-0.0003458620888509129,-0.0002816999573927514
FRA,ssp126,ipsl-cm6a-lr,-0.0016142152405351107,0.00012777642890032014,0.00019354503956935554,-0.00041914780682583474,-0.0005538521900147864,-0.0006686719501364411,-0.0013855785329545227,-0.0013689069864259197,-0.0005581646082360566,-0.00040167797603758097,-0.0002547358015735801,-0.0004772251688450925,-0.0008532510677311865,-0.0008610947119922292,-0.00029271336153393517,-0.0005058144883375911,-0.0001860159488300818
HRV,ssp126,ipsl-cm6a-lr,-0.025273261286961494,0.053629606208673714,-0.002397575893697122,-0.12797420487668962,-0.12478612874399425,-0.10673114603703725,-0.20393227960414764,-0.20251932012753543,-0.1242293756830582,-0.008738350607274492,-0.024172017186521427,-0.06579235798175956,-0.07659975052759292,-0.1430750850830172,-0.08566548510878758,-0.03984146922804787,0.016585851667403017
HUN,ssp126,ipsl-cm6a-lr,-0.004672802897958499,0.0015543828857693231,0.0004018133919557372,-0.005204419089305669,-0.004746865221501839,-0.005225500744860882,-0.006063413860056841,-0.0059162117416448915,-0.004454931681711689,-0.0002120438156993111,-0.0013827258650279206,-0.0022223601749430805,-0.0026781139573471145,-0.0045089293051653505,-0.0022736922387553943,-0.0006074253334273025,0.0007568000580500505
IDN,ssp126,ipsl-cm6a-lr,-0.0012530792948112718,-0.0019019369346889802,-0.0014028370709315624,-0.0010675329975891237,-0.000947100735879909,-0.0010013612068986374,-0.0007005048350162922,-0.00045246735491814556,-0.0005142212364581998,-0.000504172558193446,-0.000856590336451132,-0.0005221879771925424,-0.0005073709714005581,-0.00029921831895915934,-0.00022580731611889448,-0.00024201391434126483,-0.0003167611801956236
IND,ssp126,ipsl-cm6a-lr,-0.015966034845533054,-0.035533178255238766,-0.010615116271731326,-0.009519370155855198,-0.002126057561760741,-0.009030639502992968,-0.005063326994802118,0.001341853924583963,0.00013348486388872906,-0.002605322862054429,-0.002841109980754049,-0.005086155990707991,-0.002690385235646686,0.0012195097798951295,-0.0021954916180496505,0.0005406000771693647,-0.001703964172169563
